,exp #,gen #,CHIR99021,SP600125,Dexameth,rhGM-CSF,rhSCF,rhIGF-1,AA,Y27632,ALB,FN,GL,CH,ITS,bME,PY,rep ct #1,rep ct #2,rep ct #3,rep ct #4,mean (rep ct),PC fold chg,count threshold,normalized cell count,Col26 (mean+1),Col27 (log Col26),Residual Col27 Exp#1,Residual Col27 Exp#2,Residual Col27 Exp#3,Col32 (log foldchg w/ +threshold),Col33 (std dev),Col34 (Col32+noise),Penicillin (units/mL),Streptomycin (µg/mL),CHIR99021 (µM),SP600125 (µM),Dexamethasone (nM),Recombinant Human GM-CSF (rhGM-CSF) (ng/mL),Recombinant Human SCF (rhSCF) (ng/mL),Recombinant Human IGF-1 (rhIGF-1) (ng/mL),Ascorbic Acid (AA) (µM),Y27632 (µM),Albumin (ALB) (mg/mL),Fibronectin (FN) (µg/mL),GlutaMAX Supplement (GL) (mM),Cholesterol Concentrate (CH) (µg/mL),ITS Supplement,Sodium Pyruvate (PY) (mM),β-mercaptoethanol (bME) (µM),CHIR Component A (µM),CHIR Component B (µM),SP600125 Active (µM),SP600125 Inactive (µM),Dex Active (nM),Dex Inactive (nM),IGF-1 Active (ng/mL),IGF-1 Inactive (ng/mL),Insulin (µg/mL),Transferrin (µg/mL),Selenium (ng/mL),bME Active (µM),bME Inactive (µM)
766,2,1,2,4,5,3,0,3,3,5,2,5,5,4,2,1,1,316.6666667,250.0,366.6666667,183.3333333,279.166666675,6.177222222,16.667,45.19291303472229,280.166666675,2.447416463068745,,-0.07945539895981968,,-1.705043662690359,0.4689555,-1.705043662690359,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
767,2,1,0,4,4,5,5,5,4,5,5,0,5,2,0,3,0,133.3333333,200.0,116.6666667,166.6666667,154.166666675,6.177222222,16.667,24.95728033321188,155.166666675,2.190798430621023,,-1.030509936745124,,-1.9435177966233264,0.4689555,-1.9435177966233264,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
768,2,1,0,4,2,5,3,3,4,5,4,2,5,5,1,3,0,0.0,33.33333333,50.0,50.0,33.333333332500004,6.177222222,16.667,5.396168720267872,34.333333332500004,1.5357159699749687,,-0.7325196280238255,,-2.4771183594400057,0.4689555,-2.4771183594400057,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
769,2,1,0,4,5,5,5,4,1,4,3,2,3,1,1,2,1,1500.0,1683.333333,2083.333333,1466.666667,1683.3333332500001,6.177222222,16.667,272.50652036684977,1684.3333332500001,3.226428043497081,,-0.5369126693618766,,-0.9456422525429239,0.4689555,-0.9456422525429239,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
770,2,1,2,4,5,3,2,3,2,2,1,2,0,5,3,1,3,450.0,700.0,733.3333333,550.0,608.333333325,6.177222222,16.667,98.48007914600161,609.333333325,2.7848549366722106,,-0.6111305760347636,,-1.3802110100937346,0.4689555,-1.3802110100937346,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
771,2,1,5,5,1,3,0,2,5,5,4,4,0,2,3,3,1,0.0,0.0,16.66666667,16.66666667,8.333333335,6.177222222,16.667,1.3490421803705026,9.333333335,0.9700367767001093,,0.21583257653260446,,-2.7781454598002027,0.4689555,-2.7781454598002027,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
772,2,1,5,1,5,1,5,1,2,3,4,4,3,1,2,3,3,16.66666667,0.0,0.0,0.0,4.1666666675,6.177222222,16.667,0.6745210901852513,5.1666666675,0.7132104435206765,,-0.3640441073017382,,-2.8573255477577755,0.4689555,-2.8573255477577755,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
773,2,1,1,2,4,3,5,4,2,1,3,4,0,0,3,1,2,12616.66667,10950.0,23200.0,14233.33333,15250.0,6.177222222,16.667,2468.74718958427,15251.0,4.183298321075812,,-0.6435707175840335,,0.0076529737109376555,0.4689555,0.0076529737109376555,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
774,2,1,3,5,4,0,3,2,0,5,5,5,0,5,3,3,0,16.66666667,0.0,16.66666667,0.0,8.333333335,6.177222222,16.667,1.3490421803705026,9.333333335,0.9700367767001093,,0.6098129040420549,,-2.7781454598002027,0.4689555,-2.7781454598002027,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
775,2,1,1,2,3,3,3,5,5,5,0,0,5,2,2,0,0,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-1.616152543484051,,-2.9542338236365446,0.4689555,-2.210543499975353,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
776,2,1,3,4,0,5,4,1,1,0,2,0,1,2,3,2,3,500.0,466.6666667,533.3333333,266.6666667,441.666666675,6.177222222,16.667,71.49923554668582,442.666666675,2.646076820320512,,-0.18102642084862985,,-1.5149094997507484,0.4689555,-1.5149094997507484,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
777,2,1,1,3,3,5,5,3,0,5,4,2,1,2,1,2,0,19666.66667,20500.0,19500.0,16750.0,19104.1666675,6.177222222,16.667,3092.6791980157454,19105.1666675,4.281150830690214,,-0.28718270928806255,,0.10541556451735189,0.4689555,0.10541556451735189,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
778,2,1,4,1,2,4,1,2,1,5,4,2,5,4,1,0,3,10650.0,11400.0,11016.66667,8533.333333,10400.00000075,6.177222222,16.667,1683.60464088708,10401.00000075,4.017075096407376,,-0.35655897920569224,,-0.1583624781665573,0.4689555,-0.1583624781665573,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
779,2,1,5,4,0,2,2,3,5,1,0,4,2,4,2,0,3,0.0,0.0,16.66666667,0.0,4.1666666675,6.177222222,16.667,0.6745210901852513,5.1666666675,0.7132104435206765,,-0.18206335411745367,,-2.8573255477577755,0.4689555,-2.8573255477577755,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
780,2,1,5,3,4,1,5,5,2,3,2,3,0,5,3,3,0,0.0,0.0,0.0,16.66666667,4.1666666675,6.177222222,16.667,0.6745210901852513,5.1666666675,0.7132104435206765,,0.4928753230275732,,-2.8573255477577755,0.4689555,-2.8573255477577755,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
781,2,1,2,4,3,5,0,1,4,0,2,2,1,4,0,2,3,166.6666667,433.3333333,250.0,200.0,262.5,6.177222222,16.667,42.49482867317186,263.5,2.4207806195485655,,0.19818765975389097,,-1.730227179506195,0.4689555,-1.730227179506195,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
782,2,1,0,4,3,0,4,1,5,3,5,2,3,5,3,1,0,0.0,16.66666667,0.0,0.0,4.1666666675,6.177222222,16.667,0.6745210901852513,5.1666666675,0.7132104435206765,,0.20894730304837628,,-2.8573255477577755,0.4689555,-2.8573255477577755,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
783,2,1,2,2,0,0,5,3,2,4,4,2,5,3,3,0,1,83.33333333,83.33333333,116.6666667,50.0,83.33333334,6.177222222,16.667,13.490421802086173,84.33333334,1.925999266490487,,0.1248436662557122,,-2.176089811380868,0.4689555,-2.176089811380868,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
784,2,1,3,4,3,1,4,4,1,0,1,0,2,1,0,2,0,0.0,50.0,0.0,0.0,12.5,6.177222222,16.667,2.023563270151041,13.5,1.130333768495006,,-0.2566131026989311,,-2.7111994974158846,0.4689555,-2.7111994974158846,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
785,2,1,5,4,5,5,4,5,0,3,0,4,1,0,0,3,1,0.0,0.0,16.66666667,0.0,4.1666666675,6.177222222,16.667,0.6745210901852513,5.1666666675,0.7132104435206765,,0.5397916309153865,,-2.8573255477577755,0.4689555,-2.8573255477577755,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
786,2,1,2,2,0,4,0,2,4,1,2,2,3,0,0,3,3,533.3333333,966.6666667,916.6666667,666.6666667,770.83333335,6.177222222,16.667,124.78640166201228,771.83333335,2.8875235306196276,,-0.6738817904191898,,-1.2798405127565384,0.4689555,-1.2798405127565384,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
787,2,1,2,4,5,4,3,0,5,2,0,0,5,3,1,2,3,516.6666667,783.3333333,600.0,716.6666667,654.166666675,6.177222222,16.667,105.89981113925352,655.166666675,2.8163517934419695,,-0.4621872444952717,,-1.3494764089315958,0.4689555,-1.3494764089315958,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
788,2,1,5,3,5,0,1,2,0,4,0,1,5,0,1,3,2,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,0.12864154561436772,,-2.9542338236365446,0.4689555,-1.0754163282762148,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
789,2,1,1,2,4,0,0,3,0,5,0,4,4,3,3,3,2,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-1.1314027875962038,,-2.9542338236365446,0.4689555,-1.0204942349399966,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
790,2,1,5,3,5,5,1,4,5,5,1,3,1,2,2,1,2,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-0.6881193291492816,,-2.9542338236365446,0.4689555,-2.5854179037557556,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
791,2,1,5,2,5,3,3,3,3,0,1,5,2,4,1,2,3,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-0.8581558090752484,,-2.9542338236365446,0.4689555,-1.3280643179209712,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
792,2,1,0,3,5,0,2,1,4,5,3,3,5,1,1,3,0,0.0,0.0,0.0,33.33333333,8.3333333325,6.177222222,16.667,1.34904217996579,9.3333333325,0.9700367765837805,,-0.3363470940436366,,-2.7781454598436315,0.4689555,-2.7781454598436315,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
793,2,1,3,0,5,5,1,5,3,2,3,1,0,5,3,2,3,31700.0,37750.0,37433.33333,55050.0,40483.3333325,6.177222222,16.667,6553.646910794267,40484.3333325,4.6072869920153,,-0.12174392057104289,,0.43136376772449136,0.4689555,0.43136376772449136,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
794,2,1,2,0,1,3,1,2,5,0,1,3,0,3,0,3,3,2766.666667,3000.0,2433.333333,3233.333333,2858.33333325,6.177222222,16.667,462.7214677610476,2859.33333325,3.456264787170735,,-0.15448938113956068,,-0.7174533596896397,0.4689555,-0.7174533596896397,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
795,2,1,2,1,1,2,5,0,1,2,0,1,1,3,2,1,0,716.6666667,783.3333333,666.6666667,666.6666667,708.33333335,6.177222222,16.667,114.66858531125708,709.33333335,2.8508503689135525,,-0.9038228483479278,,-1.315753052799126,0.4689555,-1.315753052799126,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
796,2,1,5,1,5,5,4,5,1,5,2,3,3,4,2,2,0,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-1.315413739818999,,-2.9542338236365446,0.4689555,-1.2844863656961225,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
797,2,1,1,5,0,2,4,5,2,5,2,5,2,2,3,2,2,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-1.6686257015437782,,-2.9542338236365446,0.4689555,-1.3606240288087719,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
798,2,1,4,1,0,3,0,0,5,0,1,4,0,0,2,3,1,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-1.5210579967707312,,-2.9542338236365446,0.4689555,-1.7891532793488407,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
799,2,1,3,3,1,1,4,3,0,5,4,5,2,1,0,1,2,0.0,16.66666667,16.66666667,0.0,8.333333335,6.177222222,16.667,1.3490421803705026,9.333333335,0.9700367767001093,,-1.2166669855265684,,-2.7781454598002027,0.4689555,-2.7781454598002027,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
800,2,1,5,2,5,4,1,2,3,0,0,3,4,0,1,2,1,0.0,16.66666667,0.0,16.66666667,8.333333335,6.177222222,16.667,1.3490421803705026,9.333333335,0.9700367767001093,,-0.11632263688730704,,-2.7781454598002027,0.4689555,-2.7781454598002027,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
801,2,1,1,2,4,5,0,3,3,4,0,1,5,4,3,1,0,1083.333333,1200.0,1350.0,1333.333333,1241.6666665,6.177222222,16.667,201.00728480802258,1242.6666665,3.0943546489040337,,-0.35255347717685837,,-1.0762954428227784,0.4689555,-1.0762954428227784,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
802,2,1,5,3,1,5,1,1,3,0,3,2,5,1,1,3,3,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-1.8513526198154413,,-2.9542338236365446,0.4689555,-2.182976243459256,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
803,2,1,4,4,4,5,2,1,0,3,4,3,1,0,3,2,1,150.0,250.0,250.0,216.6666667,216.666666675,6.177222222,16.667,35.07509668396708,217.666666675,2.3377919265720384,,-0.7863826580583,,-1.8081138533253311,0.4689555,-1.8081138533253311,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
804,2,1,5,4,3,2,2,1,2,4,1,1,4,4,0,2,2,0.0,0.0,0.0,66.66666667,16.6666666675,6.177222222,16.667,2.698084360336292,17.6666666675,1.2471546149016122,,1.1907846485454243,,-2.653208170841382,0.4689555,-2.653208170841382,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
805,2,1,2,0,0,1,4,4,0,5,5,5,2,0,2,2,0,233.3333333,266.6666667,200.0,383.3333333,270.833333325,6.177222222,16.667,43.84387085192351,271.833333325,2.4343027106433186,,-0.7410642730248944,,-1.717452906513078,0.4689555,-1.717452906513078,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
806,2,1,5,4,2,2,0,1,2,1,3,0,3,2,3,2,2,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-1.3088074862875332,,-2.9542338236365446,0.4689555,-2.3254344503361732,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
807,2,1,2,3,1,3,2,3,1,0,5,4,3,0,1,2,0,2933.333333,3983.333333,5750.0,3916.666667,4145.833333250001,6.177222222,16.667,671.1484845866049,4146.833333250001,3.617716580841617,,-0.6338088562442294,,-0.5567369777716639,0.4689555,-0.5567369777716639,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
808,2,1,0,4,2,1,1,0,1,1,0,1,1,2,1,2,0,0.0,0.0,0.0,0.0,0.0,6.177222222,16.667,0.0,1.0,0.0,,-0.5239918521423907,,-2.9542338236365446,0.4689555,-1.941057059842505,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
809,2,1,0,2,3,4,5,4,2,5,0,5,2,1,1,0,3,1666.666667,1916.666667,2100.0,2000.0,1920.8333335,6.177222222,16.667,310.9542225401908,1921.8333335,3.2837157217925825,,-0.33605955908617213,,-0.888849473122651,0.4689555,-0.888849473122651,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
810,2,2,2,2,0,3,3,3,3,0,3,2,1,2,3,2,3,84866.66667,65850.0,76050.0,60566.66667,71833.333335,7.192222222,16.667,9987.640970724167,71834.333335,4.85633206560794,,0.22710670507837527,,0.6803355154394575,0.4689555,0.6803355154394575,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
811,2,2,2,4,5,3,0,3,3,5,2,5,5,4,2,1,1,533.3333333,283.3333333,383.3333333,266.6666667,366.66666665,7.192222222,16.667,50.98099799091553,367.66666665,2.565454257700841,,0.03858239567227617,,-1.5925142957934029,0.4689555,-1.5925142957934029,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
812,2,2,0,4,4,5,5,5,4,5,5,0,5,2,0,3,0,7866.666667,8016.666667,9766.666667,10833.33333,9120.83333275,7.192222222,16.667,1268.152325000561,9121.83333275,3.960082132876609,,0.7387737655104623,,-0.21526385327455383,0.4689555,-0.21526385327455383,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
813,2,2,2,1,0,3,3,3,3,0,3,2,1,3,3,2,3,41716.66667,37150.0,39083.33333,29083.33333,36758.3333325,7.192222222,16.667,5110.845048705726,36759.3333325,4.5653676264180465,,-0.0630126838137306,,0.3894614262705463,0.4689555,0.3894614262705463,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
814,2,2,0,4,5,5,5,4,1,4,3,2,3,1,1,2,1,6633.333333,5050.0,5383.333333,5650.0,5679.166666499999,7.192222222,16.667,789.6261393492855,5680.166666499999,3.754361078894002,,-0.008979633964955713,,-0.4205339607962567,0.4689555,-0.4205339607962567,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
815,2,2,2,4,5,3,2,3,2,2,1,2,0,5,3,1,3,5683.333333,5550.0,5033.333333,5466.666667,5433.33333325,7.192222222,16.667,755.4456975245,5434.33333325,3.7351462738226155,,0.3391607611156413,,-0.43969473022332656,0.4689555,-0.43969473022332656,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
816,2,2,0,0,2,3,0,2,5,5,4,4,4,0,3,2,1,7383.333333,9933.333333,7466.666667,10033.33333,8704.16666575,7.192222222,16.667,1210.2193726891774,8705.16666575,3.939777090366922,,-0.06759422047747377,,-0.23553325587436613,0.4689555,-0.23553325587436613,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
817,2,2,2,1,5,1,5,1,2,4,1,4,3,3,2,3,1,2750.0,2483.333333,1933.333333,1983.333333,2287.4999997500004,7.192222222,16.667,318.0519079002952,2288.4999997500004,3.3595509167158752,,0.4260465087154315,,-0.8135773066823025,0.4689555,-0.8135773066823025,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
818,2,2,1,2,4,3,5,4,2,1,3,4,0,0,3,1,2,30016.66667,34000.0,26650.0,22150.0,28204.1666675,7.192222222,16.667,3921.4815389362425,28205.1666675,4.450328670363901,,-0.3765403682959443,,0.2744785799816131,0.4689555,0.2744785799816131,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
819,2,2,2,0,0,3,3,3,3,0,3,2,1,2,3,2,3,71300.0,94800.0,74150.0,65016.66667,76316.6666675,7.192222222,16.667,10610.999536980102,76317.6666675,4.882625083801383,,0.390000801112385,,0.7066229704657679,0.4689555,0.7066229704657679,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
820,2,2,1,2,0,1,3,3,5,1,0,1,2,2,1,0,2,1550.0,1550.0,1883.333333,1966.666667,1737.5,7.192222222,16.667,241.58041094520564,1738.5,3.2401746950192774,,0.26979731443469435,,-0.9320203224053595,0.4689555,-0.9320203224053595,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
821,2,2,2,1,0,5,4,5,3,0,3,2,1,2,3,2,3,123783.3333,127666.6667,105450.0,109433.3333,116583.333325,7.192222222,16.667,16209.640042598785,116584.333325,5.066640193582161,,0.18373390685387747,,0.8906072925778261,0.4689555,0.8906072925778261,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
822,2,2,1,3,3,3,2,3,0,4,4,5,1,2,1,2,3,48366.66667,61500.0,41500.0,27500.0,44716.6666675,7.192222222,16.667,6217.364437199672,44717.6666675,4.650479134326785,,1.1286303706644096,,0.47454000530189355,0.4689555,0.47454000530189355,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
823,2,2,4,1,2,4,1,2,1,5,4,2,5,4,1,0,3,102066.6667,96750.0,102966.6667,87900.0,97420.83335,7.192222222,16.667,13545.303571405695,97421.83335,4.988656298160166,,0.6150222225470978,,0.8126348750372415,0.4689555,0.8126348750372415,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
824,2,2,2,1,0,3,3,3,3,0,3,2,0,2,3,2,3,73783.33333,84683.33333,73783.33333,59083.33333,72833.33333,7.192222222,16.667,10126.68005546506,72834.33333,4.862336149379266,,0.14877657644469888,,0.6863382990176191,0.4689555,0.6863382990176191,100,100,3,10,100,2,50,10,50,10,1,10,2,5,1,1,50,1.2000000000000002,1.7999999999999998,7.0,3.0,90.0,10.0,8.0,2.0,1.0,0.5,5,42.5,7.5
