,exp#,gen #,bME,LS1000,PY,ITS,ALB,MEMAA,ARG,GLU,CB6,IL-2,IL-12,IL-18,IL-21,VS,Cell count,FoldChg,PosCont FC,PC-norm FC,log foldchg,Penicillin (units/mL),Streptomycin (µg/mL),Human Serum Albumin (HSA) (mg/mL),CD3/CD28/CD2 Activator,Sodium Pyruvate (PY) (mM),Insulin (µg/mL),Transferrin (µg/mL),Selenium (ng/mL),MEM Non-Essential Amino Acids (MEMAA) (mM),L-Arginine (ARG) (mM),SG-200 Solution (GLU) (mM),IL-2 (IU/mL),IL-12 (ng/mL),IL-18 (ng/mL),IL-21 (ng/mL),MEM Vitamin Solution (VS),PY Component 1 (mM),PY Component 2 (mM),HSA Fraction 1 (mg/mL),HSA Fraction 2 (mg/mL),Vitamin A (fraction),Vitamin B (fraction)
1542,1,5,1,3,3,3,0,2,5,3,0,5,0,1,4,0,72835.0,1.4567,3.1579,0.46128756452072583,-0.3360282530284642,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1543,1,5,2,3,2,3,1,1,3,1,3,3,3,3,0,3,6135.0,0.1227,3.1579,0.038854935241774594,-1.4105538105273439,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1544,1,5,2,3,2,3,1,1,3,0,3,3,3,2,0,3,13806.66667,0.2761333334,3.1579,0.08744207650653915,-1.058279537647744,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1545,1,5,2,3,2,3,1,3,3,0,1,2,3,3,0,3,19668.33333,0.3933666666,3.1579,0.12456590348016087,-0.9046008176838072,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1546,1,5,1,3,4,3,1,1,3,0,3,3,0,3,3,3,14433.33333,0.2886666666,3.1579,0.0914109587384021,-1.0390017360569628,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1547,1,5,0,3,1,3,3,3,3,0,2,3,3,3,0,3,24095.0,0.4819,3.1579,0.15260141233097943,-0.8164414469531396,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1548,1,5,2,3,3,3,2,1,3,2,1,3,0,2,1,3,7665.0,0.1533,3.1579,0.04854491909180151,-1.313856218399973,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1549,1,5,5,3,0,3,3,1,3,0,0,3,0,3,0,2,11090.0,0.2218,3.1579,0.07023654960575065,-1.1534368314412067,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1550,1,5,1,3,5,3,0,2,5,0,1,5,3,0,4,3,33616.66667,0.6723333334,3.1579,0.21290520073466543,-0.6718137297181817,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1551,1,5,2,3,0,3,2,1,5,4,2,3,4,4,0,2,44035.0,0.8807,3.1579,0.27888786852021913,-0.5545703769111318,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1552,1,5,2,3,2,3,1,1,3,0,1,3,3,2,0,3,10210.0,0.2042,3.1579,0.06466322556129073,-1.1893426355034566,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1553,1,5,2,3,2,3,1,1,3,0,3,3,3,3,0,3,7535.0,0.1507,3.1579,0.047721587130688116,-1.3212851209397163,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1554,1,5,2,3,0,3,1,2,5,0,2,3,3,3,4,2,36791.66667,0.7358333334,3.1579,0.23301350055416573,-0.6326189156850571,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1555,1,5,2,3,2,3,1,0,3,0,2,3,3,2,0,3,5128.333333,0.10256666665999999,3.1579,0.03247939031001614,-1.4883921317547806,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1556,1,5,0,3,2,3,1,1,5,0,0,3,4,0,4,3,31638.33333,0.6327666666,3.1579,0.20037577713037144,-0.698154780282078,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1557,1,5,0,3,3,3,1,0,0,2,1,3,3,4,0,3,11823.33333,0.2364666666,3.1579,0.07488098628835618,-1.1256284439605264,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1558,1,5,3,3,3,3,2,1,5,0,0,4,4,3,3,3,19728.33333,0.3945666666,3.1579,0.12494590284682859,-0.903277980435391,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1559,1,5,2,3,2,3,1,1,2,0,2,3,3,2,0,3,13310.0,0.2662,3.1579,0.08429652617245638,-1.0741903221156917,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1560,1,5,2,3,2,0,2,3,1,0,2,1,3,2,0,0,15216.66667,0.3043333334,3.1579,0.09637206162323063,-1.0160488503445757,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1561,1,5,1,3,3,3,1,1,3,3,3,3,0,3,1,2,13333.33333,0.2666666666,3.1579,0.08444430368282718,-1.0734296410906405,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1562,1,5,1,3,3,2,1,1,3,0,2,3,2,3,0,3,8911.666667,0.17823333334,3.1579,0.056440461490230846,-1.2484094438574254,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1563,1,5,2,3,3,3,1,2,3,3,3,3,0,3,1,2,15298.33333,0.3059666666,3.1579,0.09688928294119509,-1.0137242582114052,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1564,1,5,1,3,3,2,0,2,3,3,0,3,0,1,3,0,14010.0,0.2802,3.1579,0.08872985211691313,-1.0519302423045922,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1565,1,5,1,3,3,3,0,2,3,3,0,3,0,0,3,0,10881.66667,0.21763333340000002,3.1579,0.0689171073814877,-1.1616729592365116,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1566,1,5,0,3,3,1,1,3,5,0,2,3,0,1,4,3,24491.66667,0.48983333339999996,3.1579,0.15511363038728268,-0.8093500375062713,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1567,1,5,1,3,3,3,0,2,3,3,0,3,0,1,3,1,10898.33333,0.2179666666,3.1579,0.06902266271889547,-1.1610082907440784,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1568,1,5,2,3,3,3,1,1,3,3,2,3,0,3,1,2,7965.0,0.1593,3.1579,0.050444915925140124,-1.2971825974532165,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1569,1,5,2,4,4,3,1,0,3,3,3,3,0,3,0,2,8738.333333,0.17476666666000001,3.1579,0.05534268553785744,-1.2569397702768537,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1570,1,5,1,3,3,3,0,2,3,3,0,3,0,2,3,0,9313.333333,0.18626666666,3.1579,0.05898434613508977,-1.22926323054741,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1571,1,5,2,5,4,3,1,1,5,0,2,2,3,1,0,3,2608.333333,0.05216666666,3.1579,0.016519416909971815,-1.7820052861470441,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1572,1,5,2,3,3,3,1,1,3,3,3,3,0,3,1,3,4725.0,0.0945,3.1579,0.029924950125083123,-1.523966564745085,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1573,1,5,3,3,1,0,1,1,3,0,1,2,3,1,4,3,3965.0,0.0793,3.1579,0.02511162481395864,-1.6001251859367442,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1574,1,5,1,3,3,3,1,0,3,0,2,3,3,3,3,3,6080.0,0.1216,3.1579,0.03850660248899585,-1.414464798317632,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1575,1,5,2,3,2,2,1,1,2,0,2,3,3,3,0,3,6756.666667,0.13513333334,3.1579,0.042792150904081824,-1.368635883595595,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1576,1,5,0,3,2,0,3,3,4,0,3,3,3,1,0,0,10668.33333,0.21336666659999998,3.1579,0.06756599848000253,-1.170271800913916,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1577,1,5,2,3,2,3,1,1,3,3,3,3,0,3,1,2,3758.333333,0.07516666666,3.1579,0.023802738104436495,-1.6233730817985494,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1578,1,5,2,3,2,3,1,1,3,0,2,3,3,2,1,3,3465.0,0.0693,3.1579,0.021944963425060957,-1.6586651386425413,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1579,1,5,1,3,3,3,0,1,3,3,0,3,0,1,3,0,6451.666667,0.12903333334,3.1579,0.040860487456854236,-1.388696456632617,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1580,1,5,1,3,2,3,0,2,3,3,0,3,0,1,3,0,6498.333333,0.12996666665999998,3.1579,0.0411560425155958,-1.385566392808302,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1581,1,5,2,3,3,3,1,1,3,1,1,3,0,0,1,2,10113.33333,0.20226666659999998,3.1579,0.0640510043383261,-1.1934740560024601,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1582,1,5,2,3,3,3,0,2,3,3,0,3,0,1,3,0,6478.333333,0.12956666666,3.1579,0.041029376060039896,-1.38690508736509,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1583,1,5,1,3,3,3,0,2,3,2,0,3,0,1,3,0,8363.333333,0.16726666666,3.1579,0.052967689496184175,-1.2759889710127281,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1584,1,5,2,5,5,3,0,0,5,0,2,3,4,2,0,3,6893.333333,0.13786666666,3.1579,0.043657705012824975,-1.359939097909125,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1585,1,5,1,3,3,3,0,2,3,3,0,3,0,1,3,0,8453.333333,0.16906666666,3.1579,0.053537688546185756,-1.2713403831174592,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1586,1,5,2,3,3,2,1,1,3,3,3,3,0,3,1,2,8456.666667,0.16913333334,3.1579,0.053558799626333954,-1.27116916507118,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1587,1,5,1,3,3,3,0,2,3,3,0,3,0,1,2,0,7600.0,0.152,3.1579,0.04813325311124481,-1.3175547853095755,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1588,1,5,1,3,3,3,1,2,3,3,0,3,0,1,3,0,1141.666667,0.022833333339999998,3.1579,0.007230543506760821,-2.1408290563547836,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1589,1,5,1,3,3,3,0,3,3,3,0,3,0,1,3,0,8826.666667,0.17653333334,3.1579,0.05590212905411824,-1.2525716515259662,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1590,1,5,1,3,3,3,0,2,2,3,0,3,0,1,3,0,8525.0,0.1705,3.1579,0.05399157668070553,-1.2676739899258314,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1591,1,5,2,3,3,3,1,0,3,3,3,3,0,3,1,2,4265.0,0.0853,3.1579,0.027011621647297254,-1.568449342086825,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1592,1,5,1,3,3,3,0,2,3,3,0,2,0,1,3,0,34566.66667,0.6913333334,3.1579,0.21892185737357103,-0.6597108758791084,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1593,1,5,2,3,2,2,1,1,4,0,0,3,3,2,1,3,30320.0,0.6064,3.1579,0.19202634662275564,-0.7166391806303508,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1594,1,5,5,3,2,2,1,3,3,0,0,0,3,1,0,3,21595.0,0.4319,3.1579,0.136768105386491,-0.8640151692068495,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1595,1,5,1,3,3,3,0,1,3,0,3,3,4,2,3,0,25106.66667,0.5021333334,3.1579,0.15900862389562684,-0.7985793209077421,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1596,1,5,0,3,3,2,1,2,3,3,2,3,0,2,0,2,33713.33333,0.6742666666,3.1579,0.21351742189429684,-0.6705666830564435,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1597,1,5,1,3,3,3,0,2,3,4,2,3,1,2,3,0,30208.33333,0.6041666666000001,3.1579,0.19131912555812408,-0.7182416127789012,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1598,1,5,1,3,2,3,2,3,5,0,0,2,3,0,3,3,40378.33333,0.8075666666,3.1579,0.25572901820830296,-0.5922199887014781,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1599,1,5,5,3,5,3,0,2,3,3,3,3,0,2,0,2,468.3333333,0.009366666665999999,3.1579,0.0029661061673897206,-2.5278133080998413,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1600,1,5,3,3,1,3,3,2,3,0,3,3,4,1,3,0,9978.333333,0.19956666666,3.1579,0.06319600578232369,-1.1993103698428336,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1601,1,5,0,3,4,3,0,2,3,3,2,3,3,1,2,1,35681.66667,0.7136333334,3.1579,0.22598351227081287,-0.6459232457685921,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1602,1,5,2,3,3,3,1,1,3,3,0,3,3,0,0,3,18893.33333,0.3778666666,3.1579,0.11965757832736945,-0.9220597908112286,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1603,1,5,2,3,0,0,1,1,1,3,0,1,4,1,0,0,12121.66667,0.2424333334,3.1579,0.07677042762595396,-1.1148060402831497,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1604,1,5,2,3,2,3,1,2,3,0,1,2,3,2,1,3,7683.333333,0.15366666665999998,3.1579,0.048661030007283314,-1.3128187026032037,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1605,1,5,1,3,4,3,0,1,3,0,0,3,0,1,3,0,41968.33333,0.8393666666,3.1579,0.2657990014249976,-0.5754466549825566,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1606,1,5,0,3,0,3,3,0,0,1,2,3,3,4,0,3,19135.0,0.3827,3.1579,0.1211881313531144,-0.9165399110298487,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1607,1,5,2,3,3,3,2,1,3,3,1,3,0,2,1,0,27716.66667,0.5543333334,3.1579,0.17553859634567276,-0.7556273787022609,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1608,1,5,5,3,2,3,2,0,3,0,3,3,4,3,0,3,1965.0,0.0393,3.1579,0.012444979258367902,-1.9050058228789213,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1609,1,5,1,3,5,3,0,0,1,0,1,3,3,0,4,3,28151.66667,0.5630333334,3.1579,0.1782935917540137,-0.7488642659995447,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1610,1,5,2,3,0,3,0,0,5,0,2,5,4,4,0,2,36586.66667,0.7317333334,3.1579,0.2317151693847177,-0.6350455339077851,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1611,1,5,2,3,0,3,0,1,3,0,1,3,3,2,0,0,9751.666667,0.19503333334,3.1579,0.06176045262357896,-1.209289529848447,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1612,1,5,2,3,3,3,1,1,3,0,0,3,1,3,0,3,40643.33333,0.8128666666000001,3.1579,0.2574073487444188,-0.5893790585443279,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1613,1,5,1,3,2,3,1,2,1,0,3,3,0,3,4,3,36403.33333,0.7280666666000001,3.1579,0.2305540601665664,-0.6372272252450119,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1614,1,5,3,3,2,3,1,0,3,0,3,3,3,2,0,3,6161.666667,0.12323333334000001,3.1579,0.03902382385129358,-1.408670177377409,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1615,1,5,0,3,4,3,1,1,4,0,3,3,3,0,0,0,25765.0,0.5153,3.1579,0.1631780613698977,-0.7873382307932733,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1616,1,5,1,3,0,3,1,0,0,2,1,3,3,1,0,3,24360.0,0.4872,3.1579,0.15427974286709523,-0.8116910936295291,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1617,1,5,3,3,1,3,0,2,5,0,0,4,4,0,3,0,24913.33333,0.4982666666,3.1579,0.15778418144969758,-0.8019365388545179,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1618,1,5,2,3,2,3,1,1,2,0,2,2,4,2,1,3,12386.66667,0.2477333334,3.1579,0.07844875816206973,-1.1054139268715537,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1619,1,5,1,3,2,3,2,3,2,3,0,3,0,1,3,0,20083.33333,0.4016666666,3.1579,0.12719423243294595,-0.8955325811352053,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1620,1,5,1,3,3,3,3,1,1,1,2,3,0,2,0,2,25915.0,0.5183,3.1579,0.164128059786567,-0.7848171644148169,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1621,1,5,1,3,4,2,1,2,4,3,2,3,0,3,0,3,10425.0,0.2085,3.1579,0.06602488995851673,-1.1802923139445718,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1622,1,5,2,3,3,3,1,2,3,1,3,3,3,3,0,3,7593.333333,0.15186666665999998,3.1579,0.04809103095728173,-1.3179359125860124,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1623,1,5,4,3,3,2,0,2,3,3,3,1,3,1,0,0,4941.666667,0.09883333334000001,3.1579,0.03129717006238323,-1.5044949302444344,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1624,1,5,2,3,3,3,0,0,5,5,0,3,1,4,1,1,30600.0,0.612,3.1579,0.19379967700053832,-0.7126469511087868,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1625,1,5,0,3,3,3,1,3,3,0,3,3,0,1,3,3,17071.66667,0.3414333334,3.1579,0.10812037537604104,-0.9660924551721629,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1626,1,5,1,3,2,3,0,2,3,3,0,3,0,2,3,0,18623.33333,0.37246666660000005,3.1579,0.11794758117736472,-0.9283109610275978,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1627,1,5,1,3,3,3,0,2,3,3,2,3,0,0,1,2,11635.0,0.2327,3.1579,0.07368821051964913,-1.132601989967618,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1628,1,5,2,3,4,0,2,0,0,0,3,3,0,3,0,2,5715.0,0.1143,3.1579,0.03619493967510054,-1.4413521428590663,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1629,1,5,3,3,3,3,0,2,2,3,0,3,0,2,4,0,4996.666667,0.09993333334000001,3.1579,0.03164550281516198,-1.4996879994327774,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1630,1,5,2,5,3,3,0,1,5,0,3,2,0,4,0,0,31018.33333,0.6203666666000001,3.1579,0.19644911700813833,-0.7067499188977587,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1631,1,5,2,3,3,3,0,1,3,3,0,3,0,3,1,3,8425.0,0.1685,3.1579,0.053358244402926,-1.2727984680469906,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
1632,1,5,2,3,3,0,0,2,3,5,1,3,0,1,2,0,5980.0,0.1196,3.1579,0.03787327021121631,-1.421667193601956,100,100,4,1 bead per cell or 1:1 ratio,1,10,5.5,6.7,1,0.4,25,350,10,10,50,1,0.5,0.5,3.2,0.8,0.3,0.7
